id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
762736001998195972,"Boat-hotel Anna 6 pers, Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.90881,4.50166,Entire home/apt,307,1,37,2024-06-17,2.07,9,297,26,Exempt
762737898502431849,"Boat-hotel Seven 6 pers, Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.90713,4.50099,Entire home/apt,326,1,0,,,9,323,0,Exempt
762741414227247045,"Boat-hotel Seven 4 pers, Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.90682,4.50549,Entire home/apt,159,1,0,,,9,0,0,Exempt
762745556045064290,"Boat-hotel boot 6, Rotterdam city center",4104827,Casper,Feijenoord,Kop van Zuid - Entrepot,51.907029065786155,4.500228434049119,Entire home/apt,450,1,30,2024-06-02,1.80,9,276,23,Exempt
762747708427414036,"Boat-hotel Wilhelmina, Rotterdam city center",4104827,Casper,Rotterdam Centrum,Stadsdriehoek,51.91714,4.48794,Entire home/apt,465,1,38,2024-06-16,2.49,9,254,32,Exempt
764594670176621658,Designers’ family home with large garden,5357039,Martijn,Noord,Bergpolder,51.93652,4.46202,Entire home/apt,195,3,19,2024-05-24,1.12,1,169,14,0599 BE7E EBAF C7AD C5EE
766515651027141909,Bed in Mixed Dormitory Room,365217950,Bianca,Noord,Agniesebuurt,51.92811,4.47524,Shared room,75,1,55,2024-05-18,2.94,13,356,34,Exempt
768844017073226337,Sunny apartment in Blijdorp,9266651,Tessa,Noord,Blijdorp,51.93371,4.45319,Entire home/apt,,7,1,2023-03-09,0.06,2,0,0,0599 6DB7 E66C 8223 A44D
771199949684544581,Warm 2 Bedroom Serviced Apartment 59m2 -LK21-,448782489,Martijn,Kralingen-Crooswijk,Rubroek,51.9258994,4.4856883,Entire home/apt,129,30,28,2024-06-19,1.51,28,136,16,0599 2B01 14EA 7C61 E9E4
771431474707571378,Amazing townhouse,80166753,Sam,Feijenoord,Hillesluis,51.8973267,4.5129468,Entire home/apt,135,2,25,2023-08-04,1.35,1,136,9,0599 C57C A900 9F56 0BA4
775041267059875576,Historisch zeilschip Luciana,11452867,Hieke,Rotterdam Centrum,Nieuwe Werk,51.90737,4.47844,Entire home/apt,525,2,0,,,1,243,0,Exempt
775262709380284253,Stylish apartment @ city centre,5533329,Sanne,Rotterdam Centrum,Stadsdriehoek,51.92225,4.48927,Entire home/apt,191,4,10,2024-06-14,1.23,1,102,10,0599 BC04 5A34 3419 B309
777030983426244488,TJ - Exquisite New App w/ Garden,84598160,Thico,Noord,Oude Noorden,51.93303,4.48112,Entire home/apt,90,28,3,2024-02-09,0.23,4,328,1,0599 A919 B9E2 B7AD 747E
778040812887135771,uitwaaien dichtbij zee?,490802228,Yvonne,Hoek van Holland,Strand en Duin,51.99484,4.12792,Entire home/apt,118,3,23,2024-06-02,1.51,1,235,13,
778130887773560346,Room 15min by metro from center!,34748520,Rubén,Prins Alexander,Oosterflank,51.94242114471214,4.564169166270435,Private room,70,3,4,2024-06-06,1.17,1,349,4,0599 F1CE 8B1E F70B 3FB9
780967181952931417,Space Room + Great Location 4P.,131630024,Sinbad,Rotterdam Centrum,Cool,51.91457,4.47695,Private room,206,1,8,2024-02-25,0.44,4,157,6,Exempt
784603958404520930,Studio14A in chique wijk,491875156,Metin,Rotterdam Centrum,Nieuwe Werk,51.9094,4.48123,Entire home/apt,86,2,61,2024-06-18,3.84,2,340,48,0599 D8A4 CF79 18AC 895A
784604021274974788,Mooie studio 14B  +-30m2 bij Erasmusbr.,491875156,Metin,Rotterdam Centrum,Nieuwe Werk,51.90948179999999,4.4814802,Entire home/apt,90,2,60,2024-06-14,3.31,2,330,30,0599 D8A4 CF79 18AC 895A
788996815683566906,Beautiful 1 bedroom apartment with kitchen nr.5,88108496,Vyash,Noord,Provenierswijk,51.92788,4.46999,Entire home/apt,99,1,42,2024-06-09,2.34,11,326,30,Exempt
791131938687144723,Beautiful 1 bedroom apartment with kitchen nr.6,88108496,Vyash,Noord,Provenierswijk,51.92710303230626,4.47018364418029,Entire home/apt,99,1,47,2024-05-10,2.65,11,298,28,Exempt
791173637847474388,Tiny House Private Room Nearby Ahoy,18903641,Shu,Feijenoord,Bloemhof,51.89049,4.49984,Private room,,3,3,2023-03-15,0.18,4,0,0,ABCD 1234 AB12 89EF A0F9
791911290838389310,Mooie woning in rustige buurt,38048120,Joyce,Hillegersberg-Schiebroek,Molenlaankwartier,51.96418,4.5077,Entire home/apt,185,3,16,2024-04-15,0.99,1,72,6,0599C431981BCE47253A
792462575494792508,Old School-New Home,433561723,Denise,Feijenoord,Afrikaanderwijk,51.90103,4.49746,Entire home/apt,424,2,34,2024-06-09,2.04,1,161,25,0599 6CE4 D6D9 C562 2206
794707125812391129,Gezellig stadsappartement met tuin en kantoor.,92998871,Jacqueline,Noord,Bergpolder,51.93461,4.46468,Entire home/apt,150,2,9,2024-01-07,0.84,1,30,9,0599 2780 58C2 BDE9 6BB9
794920594636264433,Spacious comfy room in city center Rotterdam,493744674,Mog,Rotterdam Centrum,Stadsdriehoek,51.92039,4.48183,Private room,76,2,6,2023-07-30,0.43,2,175,1,0599 54B2 711B 1A3A 9037
796390411232628198,Urban City Home with large garden & free parking,19079307,Femme,Noord,Oude Noorden,51.93626,4.47675,Entire home/apt,250,5,3,2023-08-05,0.21,3,155,2,0599FBBD9941AB1F0B59
796446056955979187,Spacious luxury home in city center neighborhood,141278885,Lars,Noord,Oude Noorden,51.93199,4.47879,Entire home/apt,,1,4,2023-05-07,0.27,1,0,0,0599 B719 B754 EB38 5069
797472309296466991,Beautiful Studio in the Centre of Rotterdam nr.10,88108496,Vyash,Noord,Provenierswijk,51.92742,4.47116,Entire home/apt,99,1,59,2024-06-02,3.44,11,329,39,Exempt
798419279460735606,"Central, cosy &  luminous place",78599206,Adriane,Noord,Oude Noorden,51.93248,4.48411,Private room,114,1,25,2024-04-07,1.46,1,171,11,0599 570A 8A40 0DE5 3F80
799878776476481380,3 rooms on an entire private floor next to Ahoy,152832910,Neni,Charlois,Zuiderpark,51.88562,4.48304,Entire home/apt,106,3,9,2023-08-29,0.53,1,328,8,0599 F5F9 39BE 5E7D 7F54
802238032897430205,Comfortable apartment in Trendy Katendrecht,32826289,Ivar,Feijenoord,Katendrecht,51.90162,4.48233,Entire home/apt,126,2,5,2023-04-27,0.33,1,19,0,0599 C4B1 213E 550C A29B
804957762001011354,Spacious house in Rotterdam City,6777250,Tslil And Amit,Noord,Oude Noorden,51.93825372887862,4.4807840595245185,Entire home/apt,,5,2,2023-04-14,0.13,1,0,0,0599 570F 2BC4 A6C1 BD0D
805659748799671520,Cool and cozy sun-lit apartment,7910003,Roos,Delfshaven,Middelland,51.91905746969742,4.456565044820309,Entire home/apt,140,3,5,2024-05-27,0.30,1,240,4,0599 C710 2556 56CC 5A6D
808798235972931121,Spacious art room with bay window,37502938,Kseniia,Delfshaven,Nieuwe Westen,51.91952,4.44328,Private room,51,14,8,2024-04-21,0.50,2,191,5,05990AF644F95F6E814D
809227747457822307,Characteristic 1930's house,398138342,Martijn,Hillegersberg-Schiebroek,Hillegersberg Zuid,51.94321,4.47272,Entire home/apt,125,4,0,,,1,175,0,0599 96B7 3903 8908 986F
809886786033326604,Cosy and light family house in Rotterdam,12638873,Antim,Hillegersberg-Schiebroek,Molenlaankwartier,51.95777,4.50481,Entire home/apt,250,5,1,2024-01-02,0.17,1,30,1,0599 D056 55B4 CB08 12D1
810213664150818264,Zonnige en ruime maisonnette in kunstenaarswijk,24451630,Céline,Charlois,Oud Charlois,51.88609,4.4666,Entire home/apt,200,3,18,2024-05-17,1.26,1,62,9,0599C788F12359EDDB81
812165067125549763,"Comfortabele kamer, rand centrum",100551736,Lynn,Delfshaven,Middelland,51.92036,4.45703,Private room,,2,26,2024-06-16,1.73,1,0,16,0599 9762 2E51 11C7 2CD8
816053546361461836,Studio mit Garten im Zentrum,467746520,Friedrich,Rotterdam Centrum,Oude Westen,51.921614905053104,4.464610181794979,Entire home/apt,95,2,13,2024-06-09,1.83,1,22,13,0599 F823 8C90 8893 FDB4
818947031817583812,Cozy Rotterdam,98504284,Carolina,Delfshaven,Delfshaven,51.90838,4.45692,Private room,85,2,3,2023-09-26,0.21,1,265,2,0599 C009 1CAD 6562 8139
821709375116932602,King Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,198,1,12,2024-05-30,0.84,13,363,9,Exempt
822191976737247983,Moderne woning aan de haven,16272734,Margriet,Delfshaven,Delfshaven,51.90685,4.45033,Entire home/apt,500,2,9,2024-02-26,0.69,1,357,7,0599 A74C AADA 864E 7C50
822478030023144630,Budget Double Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,183,1,31,2024-06-01,2.72,13,361,31,Exempt
822495809860339708,Twin Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,198,1,34,2024-05-31,2.21,13,361,28,Exempt
822500405009952324,Budget 4-Person Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,285,1,4,2024-05-01,0.25,13,360,1,Exempt
822997278424749199,4-Person Connecting Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,,1,6,2024-03-03,0.43,13,0,3,Exempt
823001911057444428,Budget 6-Person Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,362,1,5,2024-06-03,0.30,13,357,4,Exempt
823002712429036008,Balcony Suite,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,221,1,2,2024-03-01,0.21,13,317,2,Exempt
823016232153933672,4-Person Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,285,1,28,2024-06-06,2.00,13,357,25,Exempt
823044673430147248,6-Person Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,398,1,11,2024-06-07,0.95,13,339,11,Exempt
823202758113422384,Unieke woonark met privétuin en free parking.,36519040,Kristel,Noord,Oude Noorden,51.94168,4.48356,Entire home/apt,241,2,81,2024-06-14,5.24,2,135,61,0599 039A B887 B7B0 D733
826117264390636388,Sfeervol en authentiek loft,6392276,Joost & Sam,Kralingen-Crooswijk,Nieuw Crooswijk,51.93597,4.4919,Entire home/apt,,5,0,,,1,0,0,0599 53AB 4CA2 2B77 516E
826811915864910323,Budget 8-Person Room,365217950,Bianca,Noord,Agniesebuurt,51.9285129,4.4741243,Private room,416,1,0,,,13,330,0,Exempt
826845817529893816,Beautiful Studio in the Centre of Rotterdam nr.8,88108496,Vyash,Noord,Provenierswijk,51.92671,4.4707,Entire home/apt,99,1,58,2024-06-08,3.73,11,319,39,Exempt
826852931532300634,Beautiful studio in the Centre of Rotterdam nr.9,88108496,Vyash,Noord,Provenierswijk,51.92744,4.47128,Entire home/apt,99,1,37,2024-05-16,2.29,11,308,23,Exempt
828900529098706987,Charming apartment in city center Rotterdam,493744674,Mog,Rotterdam Centrum,Stadsdriehoek,51.9215,4.48496,Entire home/apt,130,2,1,2023-04-09,0.07,2,279,0,0599 54B2 711B 1A3A 9037
828985415763217013,Historic city center apartment,24813926,Marc,Delfshaven,Nieuwe Westen,51.91797,4.45371,Entire home/apt,,10,7,2023-06-20,0.47,1,0,0,0599 850C 6E87 5F7F 641A
830377044374378722,Bright apartment in the hart of Rotterdam,501807869,F,Kralingen-Crooswijk,Rubroek,51.9254733,4.4863801,Entire home/apt,226,1,27,2024-06-03,1.75,1,165,16,0599D7E2CFC177917651
831534895635965006,Centraal gelegen appartement op Noordereiland,502079265,Sebas,Feijenoord,Noordereiland,51.91546,4.49987,Entire home/apt,,9,11,2024-04-14,0.71,1,1,5,0599 9643 1CA5 2D3D 382E
831716107365970985,Charming apartment in Rotterdam,172457556,Fenna,Noord,Blijdorp,51.93176,4.45722,Entire home/apt,,20,1,2023-04-28,0.07,1,0,0,0599 3226 FB88 DF49 958B
831740874538845679,Audrey West Central Sunny apt,29340357,Kick&Neda,Delfshaven,Middelland,51.92168,4.45905,Entire home/apt,139,5,1,2024-01-02,0.17,17,125,1,0599 0EA3 2BDC A66B 1606
831749402684777724,Billie Spacious West Central garden apt,29340357,Kick&Neda,Delfshaven,Middelland,51.92062,4.45737,Entire home/apt,171,5,6,2024-05-30,0.52,17,80,6,0599 0EA3 2BDC A66B 1606
833449672304871594,Stylish city apartment with sunny garden!,7792156,Nienke,Overschie,Kleinpolder,51.933269,4.4355363,Entire home/apt,,5,3,2023-07-05,0.24,1,0,2,0599 517E B1DC B8F7 2DFB
833860157518092100,Cozy Family apartment by Delfshaven,3098388,Gali,Delfshaven,Nieuwe Westen,51.90957,4.45377,Entire home/apt,,3,4,2024-05-16,0.25,1,0,1,059961E7342BEAFAF73E
834652343032099962,Unique 1907 cosy apartment,71272092,Lauren,Noord,Liskwartier,51.9368104,4.4761219,Entire home/apt,,2,12,2024-06-05,0.77,1,0,7,0599 FFEE 55B8 1D04 D96B
834819987807971148,Private room in shared house,26424699,Marije,Kralingen-Crooswijk,Kralingen West,51.9251897,4.5004878,Private room,99,2,12,2024-06-16,0.76,2,69,5,0599 C360 8E4E E8AA A161
835523827213359387,Uitwaaien in de Hoek!,25209986,Mark,Hoek van Holland,Dorp,51.97647,4.13029,Entire home/apt,130,2,11,2024-05-20,0.71,1,98,3,
835549576723406654,Spacious City Studio + possible private parking,19079307,Femme,Noord,Oude Noorden,51.93408,4.47556,Private room,128,5,6,2023-08-15,0.48,3,359,4,0599FBBD9941AB1F0B59
836806280549707551,Appartement Lombardijen,503196590,Henk,IJsselmonde,Lombardijen,51.8812978,4.5265299,Entire home/apt,98,2,34,2024-06-13,2.30,1,84,20,05996000C21D7D434E55
837031940776219277,Appartement in Centrum Rotterdam,60775684,Thijs,Rotterdam Centrum,Stadsdriehoek,51.922519572726,4.489686819573966,Entire home/apt,165,3,8,2024-05-24,0.56,1,48,6,0599 C7A5 9163 915B 62CF
838934265284356872,Huisje nummer 40,503654706,Mirjam,Noord,Oude Noorden,51.92793,4.48309,Private room,75,1,38,2024-06-16,2.70,1,14,33,0599 A48A 9B19 29DA C6DC
839810255231301949,Appartement Jan,75945538,Denise,Hoogvliet,Hoogvliet Noord,51.87353,4.35265,Entire home/apt,,6,1,2023-04-14,0.07,1,0,0,
840652640474433266,Penthouse in the heart of RTDM,56069421,Eduardo,Rotterdam Centrum,Stadsdriehoek,51.9156541,4.485922899999999,Entire home/apt,,3,16,2024-04-14,1.03,1,0,12,0599 6A8A 0BA3 31D2 57D5
840681589669299139,Authentic Playful Sunny Studio,159734103,Jady,Noord,Provenierswijk,51.92677,4.46618,Entire home/apt,,1,1,2023-04-06,0.07,1,0,0,0599 1690 6BD1 FF36 FE0A
841032739043467266,De Chill,464374553,Mariëlle,Overschie,Schieveen,51.96233,4.4133,Entire home/apt,,2,37,2024-06-22,2.46,1,0,20,05996B754FCB710E18B1
844868560545227759,Heerlijk aan het strand,152000654,Rick,Hoek van Holland,Strand en Duin,51.99329101535385,4.1326771490776215,Entire home/apt,111,2,12,2024-04-25,0.82,1,59,8,
845414175173348323,private room in Rotterdam central,237987453,Sudeh,Noord,Blijdorp,51.93116,4.46881,Private room,81,2,22,2023-09-29,1.44,2,112,9,0599 48C1 A0DA 35E4 F4A7
847812133538779858,private room in Rotterdam center,237987453,Sudeh,Noord,Provenierswijk,51.92949,4.46951,Private room,82,2,4,2023-10-02,0.35,2,112,4,0599 48C1 A0DA 35E4 F4A7
851880135284974093,Mediterranean city appartement!,9166059,Dania,Noord,Oude Noorden,51.93255,4.47539,Entire home/apt,161,7,0,,,1,351,0,0599 F294 73D8 8DD4 8A87
852422775581674132,Apartment Heart of Rotterdam,169861834,Daniel,Kralingen-Crooswijk,Rubroek,51.92432,4.49339,Entire home/apt,250,2,7,2024-04-15,0.56,2,350,6,0599 671C 4C39 48CD 88CB
853165673910602511,Hotspot in city centre,4961550,Urbian,Rotterdam Centrum,Nieuwe Werk,51.91043,4.47652,Entire home/apt,284,1,27,2024-06-11,1.84,7,342,19,0599 CF11 66B5 DF0B D739
854120547835716477,Gorgeous North City Apt,29340357,Kick&Neda,Noord,Bergpolder,51.9331525,4.4633649,Entire home/apt,208,7,1,2024-06-03,1,17,46,1,0599 84A6 9B7A A9D1 AE42
855810781774203555,Casa al frente de parque,507154947,Robert,Feijenoord,Hillesluis,51.89603,4.51252,Entire home/apt,150,3,14,2024-05-30,0.95,2,113,8,0599 92A1 2AF7 D055 FB54
855889322423141493,Private room with a double-size bed.,499358808,Ahmet,Charlois,Tarwewijk,51.89237,4.49342,Private room,71,1,19,2024-04-26,1.61,3,356,19,AGTUHJKV578A2590QE4C
855889326083425164,Cozy Room near Rotterdam Ahoy,499358808,Ahmet,Charlois,Tarwewijk,51.89241,4.49345,Private room,45,1,11,2024-03-31,0.93,3,355,11,W4654AD4S2A6SQOP209B
856876856161029688,"#Woonboot #Rotterdam #slapenopwater
#watervilla",186098565,Claudia,Spaanse Polder,Spaanse Polder,51.93085534501484,4.418116584420204,Entire home/apt,198,2,9,2024-05-23,0.67,1,139,3,059949ce5501b76066ed
857702992030324798,Charming townhouse/loft near the city center,117287804,Sanne,Charlois,Oud Charlois,51.89387315851411,4.468079317382796,Entire home/apt,,5,2,2024-03-24,0.56,1,0,2,0599 DFDD C3BE 03A8 B6DC
858538206131719321,Luxe beneden appartement met prachtige tuin,507759578,Wieger,Noord,Oude Noorden,51.93789,4.48269,Entire home/apt,240,5,3,2023-06-28,0.22,1,175,1,0599 5158 F796 C18F 6DF7
858713962170863219,Stadswoning Katendrecht,9341486,Frederique,Feijenoord,Katendrecht,51.900305011630515,4.482373349612208,Entire home/apt,400,3,14,2024-06-02,1.32,1,218,14,0599 E2AC DCAE 2DA1 E2B6
859385267565130761,Schieweg private room,42963872,Indriany,Noord,Bergpolder,51.93331,4.46583,Private room,69,2,9,2023-08-06,0.62,1,113,3,0599 D599 A197 FDC1 105D
859949494323785449,"Stylish apartment, city center",331680198,Cornelie,Rotterdam Centrum,Stadsdriehoek,51.92330423136287,4.487938861160486,Entire home/apt,190,5,1,2023-06-09,0.08,1,156,0,0599 0552 696E 48AD 1308
859973882471353355,Central Station Apartment,507349551,Laurenske,Noord,Provenierswijk,51.9282135,4.467872799999999,Entire home/apt,,3,3,2024-06-18,0.24,1,0,2,0599 6C62 CBC1 3C1E 3A0F
861995674983329093,Easy apartment Rotterdam,73699416,Barry,Overschie,Overschie,51.9438811,4.424502299999999,Entire home/apt,96,3,5,2024-06-06,0.71,1,165,5,0599 4FF5 3317 71AE B3B8
862190794166658788,Pension schip Castor,228183003,Mario,Feijenoord,Katendrecht,51.90291,4.48653,Private room,57,1,17,2024-05-16,1.35,4,49,14,Exempt
866562925691649808,Private flat in historic house,48240055,Ella,Feijenoord,Hillesluis,51.89263381392815,4.511632950787359,Private room,165,2,23,2024-05-23,1.58,1,39,11,0599E5BDEC0FB936CE6A
867691861296540481,III 1 room 5 minutes from Central station & centre,4961550,Urbian,Rotterdam Centrum,Oude Westen,51.91921,4.46878,Private room,60,2,26,2024-06-23,1.81,7,353,22,0599 CF11 66B5 DF0B D739
869152701432965284,2 Groepsappartement 5 minuten van centraal station,4961550,Urbian,Rotterdam Centrum,Oude Westen,51.9204842959392,4.468509927392006,Private room,78,2,4,2024-06-17,0.31,7,339,3,0599 CF11 66B5 DF0B D739
869217097647402731,Cozy & Comfortable City App.,13011940,Aimee,Rotterdam Centrum,Cs Kwartier,51.92547,4.46688,Entire home/apt,201,3,10,2024-05-24,0.85,2,124,10,0599 0863 7A9C 5DCB 96A6
869454260284466756,Zeer ruim en luxe herenhuis nabij Kralingse Bos,30605532,Ruben,Kralingen-Crooswijk,Kralingen West,51.930205,4.49959,Entire home/apt,,3,2,2024-05-12,0.19,1,0,2,0599 9532 FB31 FE11 9C77
870845028243147916,Iconic Cube House - Tiny Room,3490547,Geert,Rotterdam Centrum,Stadsdriehoek,51.92089,4.49102,Private room,,90,0,,,1,88,0,0599 FEE1 77A6 AE90 6F32
872129650786929668,Unique private studio in city centre.,38535698,Carmen,Noord,Agniesebuurt,51.92851,4.47323,Private room,,1,31,2024-01-28,2.25,2,0,24,0599 F48D E8E5 9E02 ED0C
872187109386453415,Tiny house,118041670,Katerina,Delfshaven,Schiemond,51.90246640281436,4.449525910450758,Entire home/apt,129,2,13,2024-03-09,1.02,1,72,10,Exempt
872374214976430847,Spacious light loft with skyline view!,210722405,Jolie,Delfshaven,Schiemond,51.90276399030182,4.462702061407464,Entire home/apt,188,2,13,2024-05-19,0.97,2,6,10,0599 38BF 3471 46AC 8B56
872841193684671797,Appartement in Rotterdam Delfshaven,60048819,Susan,Delfshaven,Delfshaven,51.90696,4.45681,Entire home/apt,,5,0,,,1,0,0,0599 6922 0793 36B9 D260
877557014530356375,Cosy Apartment Rotterdam,6822055,Yahya,Noord,Oude Noorden,51.93424,4.47512,Entire home/apt,119,3,26,2024-06-23,2.67,1,111,26,0599 008A 79D3 4F2F 1B8F
878290500723715844,Top floor corner apartment in Rotterdam,248187061,Milan,IJsselmonde,Lombardijen,51.87662,4.53145,Entire home/apt,149,3,7,2024-06-02,0.52,1,343,4,0599 819F FDF2 10B3 6229
878827662958750514,Rotterdam Room(Please check the video in Photos),511998359,Ray,Prins Alexander,Oosterflank,51.94829,4.55387,Private room,100,1,16,2024-06-01,1.19,1,361,15,0599 7894 0093 F520 5F51
879599687931692146,"Zelfstandig appartement, Rotterdam zuid / Ahoy.",512178212,Wigger,Charlois,Carnisse,51.8881506,4.4860008,Entire home/apt,84,2,55,2024-06-16,4.30,1,183,50,0599 555D 79DA 398E 885A
881106279117536950,I 1 room next to central station in city centre,4961550,Urbian,Rotterdam Centrum,Oude Westen,51.920474,4.468491,Private room,84,2,9,2024-06-14,1.34,7,349,9,0599 CF11 66B5 DF0B D739
883222340257484528,Cozy home in Rotterdam,8529892,Ellemiek,Delfshaven,Nieuwe Westen,51.91926,4.44831,Entire home/apt,195,7,2,2023-09-04,0.19,1,77,2,0599 2DE5 AC83 F143 1D28
885261410160735298,Urban Oasis in Rotterdam West,7100418,Lylette,Rotterdam Centrum,Dijkzigt,51.91027,4.45973,Entire home/apt,165,5,7,2024-04-04,0.55,1,46,5,0599 DF9B B67D 89BB 4498
885555478114118775,Royal apartment in city centre,235745672,Jeroen,Rotterdam Centrum,Cool,51.91763,4.47399,Entire home/apt,175,3,12,2024-06-24,0.93,1,9,10,0599 E0B0 C326 4570 6442
886147200650980303,Perfect Loft with Fantastic Vieuws,431000241,Edith,Delfshaven,Schiemond,51.903475650809874,4.458843246102333,Entire home/apt,206,4,2,2024-04-22,0.51,1,30,2,0599 D686 39CC 6FE9 8281
886753736688683383,Cozy room + private roof terrace,415935303,Max,Noord,Liskwartier,51.93516,4.47041,Private room,85,2,14,2024-05-10,1.06,2,60,10,0599 8e33 ab03 3597 8b1d
887002043705301681,B&B kamer Pensionschip,228183003,Mario,Feijenoord,Kop van Zuid,51.90400220632782,4.48642927044663,Private room,69,1,12,2024-05-15,1.15,4,48,12,Exempt
